Time, NodeID, Population, VectorPopulation, AdultCount, InfectedCount, InfectiousCount, MaleCount, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, MigrationFromCountLocal, MigrationFromCountRegional, arabiensis_AvailableHabitat, funestus_AvailableHabitat, gambiae_AvailableHabitat, arabiensis_EggCrowdingCorrection, funestus_EggCrowdingCorrection, gambiae_EggCrowdingCorrection
661,340461476,1041,6795,5286,1207,302,8259,146280,0,0,0,0,2612.4,1079.97,2887.56,0.0197787,0.0367524,0.0226195
662,340461476,1041,6343,4778,1236,329,7808,176960,0,0,0,0,1628.1,1098.61,1733.78,0.0473776,0.0311769,0.0511072
663,340461476,1041,6647,5024,1288,335,8158,162780,0,0,0,0,1090.32,959.779,1181.02,0.0237749,0.0299023,0.0241676
664,340461476,1041,6818,5150,1324,344,8342,170020,0,0,0,0,1137.43,988.896,1216.92,0.0176599,0.0266457,0.018164
665,340461476,1041,7120,5412,1352,356,8659,177840,0,0,0,0,3241.92,1321.67,3595.35,0.0170888,0.0279823,0.0178644
666,340461476,1041,6860,5089,1411,360,8358,187900,0,0,0,0,618.333,992.174,722.814,0.0488682,0.0349278,0.0488101
667,340461476,1041,6661,4864,1430,367,8257,173560,0,0,0,0,1397.47,977.06,1539.41,0.00896395,0.0247178,0.0091751
668,340461476,1042,6684,4905,1371,408,8386,175240,0,0,0,0,5579,1499.45,6107.45,0.0213746,0.0261246,0.0217492
669,340461476,1041,7232,5483,1359,390,8964,166600,0,0,0,0,4668.13,1295.46,5066.26,0.0916694,0.0377316,0.0818254
670,340461476,1041,6945,5165,1380,400,8870,183400,0,0,0,0,2742.56,1134.4,3061.52,0.07326,0.0358654,0.0758876
671,340461476,1041,6675,4889,1375,411,8638,182940,0,0,0,0,1780.77,785.446,1922.41,0.0386931,0.0301703,0.0408638
672,340461476,1041,8910,7052,1419,439,10862,179120,0,0,0,0,1044.35,1003.18,1266.61,0.026157,0.0197249,0.0256185
673,340461476,1041,8959,6988,1515,456,10978,237720,1,0,0,0,729.025,1367.88,888.031,0.015005,0.0258419,0.0179153
674,340461476,1041,9242,7191,1600,451,11357,235900,1,0,0,0,5060.09,1251.5,5568.55,0.00779873,0.0290914,0.00913424
675,340461476,1041,8071,5939,1664,468,10294,240260,1,0,0,0,3581.81,1143.28,4099.13,0.0565879,0.0259217,0.0567062
676,340461476,1041,7771,5604,1701,466,10009,208160,0,0,0,0,2393.42,1142.47,2700.69,0.0394908,0.0233132,0.0407792
677,340461476,1041,7635,5485,1664,486,9871,207860,0,0,0,0,1672.05,1131.52,1749.16,0.0287325,0.0298294,0.0312002
678,340461476,1041,8571,6418,1657,496,10795,197180,0,0,0,0,843.199,1004.74,932.889,0.021547,0.0271477,0.0197467
679,340461476,1041,8150,5948,1779,423,10392,222900,0,0,0,0,2356.07,1073.72,2658.64,0.0119841,0.0210548,0.0117938
680,340461476,1041,7879,5658,1701,520,10101,216700,0,0,0,0,123.459,725.164,206.846,0.0286209,0.0232507,0.0281635
681,340461476,1041,8410,6228,1673,509,10874,204500,0,0,0,0,5169.59,1240.95,5736.99,0.00154324,0.0156218,0.00229116
682,340461476,1042,7874,5662,1690,522,10289,216000,0,0,0,0,2054.42,1410.67,2284.13,0.0690198,0.0274547,0.0679738
683,340461476,1042,7651,5444,1637,570,10093,209700,0,0,0,0,1020.71,966.286,1125.9,0.0249929,0.0316721,0.0255897
684,340461476,1042,6699,4521,1509,669,9130,191580,0,0,0,0,4731.55,1250.08,5252.84,0.0134764,0.0206736,0.0129087
685,340461476,1042,8221,6112,1543,566,10613,170840,0,0,0,0,3993.59,1279.64,4636.32,0.0661201,0.0284887,0.0689892
686,340461476,1042,10541,8452,1521,568,13057,212780,0,0,0,0,2858.97,1125.8,3209.08,0.0601444,0.0351936,0.0681011
687,340461476,1042,10109,7842,1699,568,12777,278460,1,0,0,0,6878.54,1325.34,7560.71,0.0351225,0.0269202,0.0358316
688,340461476,1042,9511,7172,1763,576,12194,270260,1,0,0,0,2898.4,1197.8,3245.23,0.0610124,0.0278667,0.063987
689,340461476,1042,8897,6526,1809,562,11626,250260,1,0,0,0,443.307,1055.08,450.9,0.026842,0.02636,0.027775
690,340461476,1043,10229,7777,1892,560,12917,234560,1,0,0,0,800.754,1029.94,837.729,0.00447242,0.0243556,0.00418197
691,340461476,1043,10799,8255,1969,575,13501,270880,1,0,0,0,2773.37,1138.43,3051.53,0.00888936,0.021457,0.00868292
692,340461476,1043,10701,8081,2053,567,13459,283840,1,0,0,0,6229.83,1229.13,6921.14,0.0253322,0.0243462,0.0266183
693,340461476,1043,10386,7673,2129,584,12984,279740,1,0,0,0,2227.48,1120.14,2564.09,0.0557629,0.0246517,0.05661
694,340461476,1043,9637,6877,2248,512,12378,268840,1,0,0,0,1773.49,1176.28,1853.99,0.0205601,0.0236317,0.0206782
695,340461476,1043,9749,6977,2174,598,12433,249340,1,0,0,0,769.525,1073.97,867.363,0.0168262,0.0245262,0.0160546
696,340461476,1043,8757,6032,2062,663,11508,250220,1,0,0,0,1502.35,799.634,1722.39,0.00762964,0.0221987,0.00866497
697,340461476,1043,10166,7463,2127,576,12873,230980,0,0,0,0,3076.75,1149.08,3509.17,0.0151875,0.0177854,0.016197
698,340461476,1043,10055,7349,2102,604,12836,259740,1,0,0,0,2506.46,1112.36,2617.51,0.0326897,0.0254784,0.0382429
699,340461476,1043,9384,6639,2034,711,12244,258060,1,0,0,0,4895.48,1543.06,5427.53,0.0248805,0.0239527,0.0232544
700,340461476,1043,8211,5499,2100,612,11069,246420,1,0,0,0,2238.2,860.017,2361.44,0.0469366,0.0314013,0.0518785
701,340461476,1043,9263,6575,1928,760,12149,214200,0,0,0,0,1631.04,1401.46,1861.82,0.0242439,0.0180297,0.022194
702,340461476,1043,9910,7242,1888,780,12694,238880,1,0,0,0,1261.23,1117.31,1346.7,0.0195521,0.0338844,0.0208211
703,340461476,1043,13217,10509,1901,807,15935,251000,1,0,0,0,3057.14,1170.02,3345.38,0.0137329,0.0250294,0.0131513
704,340461476,1043,11556,8693,2069,794,14514,346980,1,0,0,0,7542.92,1368.37,8482.02,0.0305409,0.0279375,0.0306859
705,340461476,1043,11820,8935,2124,761,14818,290520,1,0,0,0,3473.4,1173.45,3926.44,0.0527255,0.0265394,0.0556709
706,340461476,1043,10903,7878,2274,751,13929,313940,1,0,0,0,1940.67,1131.7,2149.3,0.0290953,0.0282351,0.0303013
707,340461476,1043,10987,7956,2263,768,13991,283460,1,0,0,0,1153.19,1120.26,1507.76,0.0156229,0.0226702,0.0153741
708,340461476,1043,12616,9585,2233,798,15584,288460,1,0,0,0,3936.35,1143.11,4366.28,0.00996705,0.0216433,0.012998
709,340461476,1043,12243,9122,2356,765,15341,330340,1,0,0,0,2552.95,1137.79,2933.61,0.0364882,0.0237258,0.0329779
710,340461476,1043,11744,8550,2532,662,14822,320000,1,0,0,0,4221.24,1273.77,4566.6,0.0197291,0.0229393,0.0193842
711,340461476,1043,10880,7649,2577,654,13922,302480,1,0,0,0,6834.18,1082.08,7491.97,0.0337483,0.024695,0.0318585
712,340461476,1043,10298,7108,2548,642,13384,277900,1,0,0,0,3069.7,1310.95,3403.78,0.0551766,0.023151,0.056809
713,340461476,1043,10575,7480,2544,551,13640,260060,1,0,0,0,3919.13,1145.16,4361.04,0.0285873,0.0261458,0.0282753
714,340461476,1043,10596,7529,2497,570,13584,276200,1,0,0,0,11294.6,1321.41,12532.1,0.0381833,0.0254707,0.0387785
715,340461476,1043,9231,6181,2444,606,12284,267480,1,0,0,0,15732.2,1863.88,17455.1,0.100058,0.0289783,0.106457
716,340461476,1043,10282,7300,2374,608,13267,240820,1,0,0,0,1787.17,1234.96,1950.2,0.151126,0.0376847,0.153223
717,340461476,1043,10023,7050,2330,643,13085,272840,1,0,0,0,8360.16,1502.92,9227.74,0.0191101,0.0284422,0.0187735
718,340461476,1043,8778,5818,2320,640,11818,257660,1,0,0,0,4995.82,1475.35,5523.24,0.0760845,0.0329444,0.078641
719,340461476,1043,8429,5563,2217,649,11476,218220,0,0,0,0,11304.9,1691.04,12534.4,0.0477338,0.0361605,0.0492268
720,340461476,1044,7979,5226,1972,781,11016,214220,1,0,0,0,7727.28,1624.03,8527.1,0.126538,0.0462792,0.135742
721,340461476,1044,8220,5504,1930,786,11211,210780,0,0,0,0,9948.55,1569.95,10974.6,0.0915772,0.0461109,0.0901194
722,340461476,1044,10018,7416,1847,755,13019,211860,0,0,0,0,6965.58,1428.95,7962.1,0.118803,0.0390729,0.126348
723,340461476,1044,10180,7540,1907,733,13261,263700,1,0,0,0,20883.1,2309.06,23258.9,0.0803783,0.038085,0.0908086
724,340461476,1044,9749,7058,1976,715,12841,260480,1,0,0,0,3047.5,1404.71,3339.57,0.192187,0.0587846,0.200923
725,340461476,1044,9120,6444,1963,713,12320,254780,1,0,0,0,8396.8,1544.88,9195.34,0.027755,0.03874,0.0291869
726,340461476,1044,9577,6850,2009,718,12666,237520,1,0,0,0,4801.28,1507.9,5133.55,0.082016,0.042072,0.0794895
727,340461476,1044,9512,6787,2018,707,12523,250140,1,0,0,0,2571.58,1394.41,3112.55,0.050423,0.0384276,0.0498112
728,340461476,1044,9976,7223,2039,714,12929,254780,1,0,0,0,7475.68,1902.11,8208.98,0.0253158,0.0383502,0.0277411
729,340461476,1044,11294,8522,2090,682,14182,261720,1,0,0,0,11558.9,1855.94,12788.3,0.0732622,0.0496895,0.0717192
730,340461476,1044,11185,8362,2180,643,14094,296620,1,0,0,0,-7826.91,1718.92,-8478.68,0.109046,0.0463754,0.11053
731,340461476,1044,11380,8502,2166,712,14290,295700,1,0,0,0,-4455.77,1634.12,-4931.74,0,0.041681,0
732,340461476,1044,20366,17423,2330,613,23555,301280,1,0,0,0,-2763.57,1298.25,-3138.74,0,0.0395862,0
733,340461476,1044,17999,14537,2810,652,21528,542660,3,1,0,0,-1642.76,1653.87,-1841.07,0,0.0331355,0
734,340461476,1044,16164,12394,3092,678,19770,478700,3,1,0,0,-1058.09,1549.52,-1215.32,0,0.0333441,0
735,340461476,1044,14421,10519,3324,578,18177,415380,2,0,0,0,-654.681,1632.89,-744.09,0,0.0330811,0
736,340461476,1044,12614,8682,3273,659,16423,376860,1,0,0,0,-330.552,1531.87,-424.39,0,0.0337513,0
737,340461476,1043,11601,7713,3233,655,15378,327460,1,0,0,0,36.1924,1716.51,12.9919,0,0.0286438,0
738,340461476,1043,10390,6589,3118,683,14160,300320,1,0,0,0,222.84,1506.1,231.267,0.000266905,0.0394237,8.7594e-005
739,340461476,1043,9345,5648,3000,697,12990,266280,1,0,0,0,197.734,1952.75,201.815,0.00191839,0.0333502,0.00166379
740,340461476,1043,8538,4990,2933,615,12069,241300,1,0,0,0,156.547,1490.6,167.719,0.00190826,0.0419947,0.00173739
741,340461476,1043,8065,4697,2663,705,11520,217820,1,0,0,0,326.052,1692.65,409.058,0.00172713,0.0306329,0.0016443
742,340461476,1043,7430,4281,2433,716,10785,196140,0,0,0,0,46.113,1548.38,55.9033,0.00417053,0.0364796,0.00438715
743,340461476,1043,7243,4273,2123,847,10534,191280,0,0,0,0,300.559,1126.1,369.843,0.000664262,0.0307584,0.00073191
744,340461476,1043,6741,3938,1674,1129,9944,188960,0,0,0,0,252.659,1718.91,273.288,0.00479208,0.0213681,0.00487534
745,340461476,1044,6638,4020,1649,969,9911,172320,0,0,0,0,187.25,1538.25,236.167,0.00413653,0.0286199,0.00402961
746,340461476,1044,6134,3656,1371,1107,9343,170020,0,0,0,0,292.72,1970.26,291.356,0.00366582,0.0259752,0.00380792
747,340461476,1044,5627,3287,1398,942,8775,154380,0,0,0,0,80.7233,1497.94,94.026,0.0056379,0.0332252,0.00495503
748,340461476,1044,5290,3088,1284,918,8368,143200,0,0,0,0,75.2434,1490.63,90.7148,0.00180347,0.0259338,0.00181307
749,340461476,1044,5073,2997,1176,900,7998,135060,0,0,0,0,40.4592,1510.95,18.1769,0.00169086,0.0288659,0.00192764
750,340461476,1044,5151,3218,1107,826,7958,125860,0,0,0,0,72.7887,1518.3,85.9874,0.00113015,0.0272341,0.000415187
751,340461476,1044,4772,2929,1136,707,7510,132140,0,0,0,0,136.353,1083.56,169.392,0.00214589,0.0277264,0.00231273
752,340461476,1044,4475,2726,1018,731,7055,121640,0,0,0,0,171.483,1959.94,202.759,0.00408486,0.017851,0.00445066
753,340461476,1044,4168,2520,988,660,6658,116220,0,0,0,0,138.139,1452.27,152.821,0.00586066,0.0332531,0.00606336
754,340461476,1044,3966,2409,989,568,6422,107820,0,0,0,0,168.848,1195.5,203.275,0.00564755,0.0240204,0.00488246
755,340461476,1044,3418,1928,958,532,5815,102480,0,0,0,0,442.102,1746.12,502.447,0.00761949,0.0196887,0.00815057
756,340461476,1044,3750,2338,915,497,5991,86000,0,0,0,0,252.667,1648.65,271.407,0.0210525,0.0285313,0.0247755
757,340461476,1044,3605,2276,863,466,5768,96920,0,0,0,0,566.38,1629.88,648.422,0.0149862,0.0329598,0.014195
758,340461476,1044,3139,1880,812,447,5235,92060,0,0,0,0,187.159,1419.94,198.177,0.0371153,0.0257485,0.0353171
759,340461476,1044,3145,1959,748,438,5169,81260,0,0,0,0,103.379,1505.57,139.198,0.0116975,0.0236106,0.0124483
760,340461476,1044,3016,1898,709,409,4953,81700,0,0,0,0,217.261,1559.56,232.512,0.00785551,0.0284499,0.00916986
761,340461476,1044,2628,1564,688,376,4480,81020,0,0,0,0,288.082,1674.59,311.869,0.0173531,0.0276813,0.0181084
762,340461476,1044,2576,1547,706,323,4342,69640,0,0,0,0,207.62,1648.15,297.244,0.0233076,0.0296493,0.025605
763,340461476,1044,2612,1656,654,302,4214,63940,0,0,0,0,383.21,1728.79,420.456,0.0209294,0.0335672,0.0279891
764,340461476,1044,2566,1645,627,294,4151,69060,0,0,0,0,429.959,1880.02,464.955,0.0394249,0.0389893,0.0425563
765,340461476,1044,2660,1769,622,269,4121,66440,0,0,0,0,257.569,1647.93,240.076,0.0407159,0.0398816,0.0409291
766,340461476,1044,2555,1679,617,259,3929,67780,0,0,0,0,598.71,1935.16,664.678,0.0255018,0.0358557,0.0231287
767,340461476,1044,2535,1693,594,248,3828,67020,0,0,0,0,287.072,1420.82,290.747,0.0641017,0.0395416,0.0699661
768,340461476,1044,2450,1628,552,270,3711,65500,0,0,0,0,394.868,1848.2,427.631,0.0328458,0.029199,0.0302231
769,340461476,1044,2382,1597,533,252,3622,61800,0,0,0,0,429.034,1920.76,507.26,0.0497314,0.0380289,0.0477267
770,340461476,1044,2274,1489,551,234,3454,64180,0,0,0,0,361.552,1997.97,348.281,0.0602576,0.0414493,0.0608226
771,340461476,1044,2000,1238,537,225,3101,55780,0,0,0,0,441.841,1919.03,501.713,0.0554528,0.0390076,0.0540809
772,340461476,1044,2049,1324,509,216,3114,49520,0,0,0,0,350.69,1735.99,381.878,0.0738865,0.0436938,0.0853253
773,340461476,1044,1988,1312,468,208,3043,49200,0,0,0,0,272.823,1740.39,312.359,0.0633014,0.0456599,0.0640735
774,340461476,1044,2336,1696,447,193,3340,51780,0,0,0,0,320.572,1812.43,362.413,0.0550046,0.0441499,0.0648048
775,340461476,1044,2385,1736,463,186,3351,60960,0,0,0,0,93.0916,1554,91.1018,0.0564387,0.0435262,0.0812586
776,340461476,1044,2528,1875,478,175,3469,61080,0,0,0,0,229.918,1697.5,233.576,0.0142342,0.0328819,0.0127237
777,340461476,1045,2464,1817,461,186,3420,61940,0,0,0,0,347.863,2223.89,442.07,0.0341125,0.0373568,0.0262445
778,340461476,1045,2420,1779,466,175,3349,60680,0,0,0,0,370.995,1954.24,429.106,0.0437014,0.0485141,0.0543083
779,340461476,1045,2406,1721,491,194,3375,62800,0,0,0,0,1134.65,2812.44,1281.05,0.0476857,0.0439551,0.0508419
780,340461476,1045,2469,1767,511,191,3400,62020,0,0,0,0,193.82,1825.58,207.134,0.174026,0.0593591,0.143939
781,340461476,1045,2906,2214,507,185,3810,65620,0,0,0,0,265.723,1757.8,239.915,0.022025,0.0409139,0.0240854
782,340461476,1045,3008,2302,530,176,3911,78000,0,0,0,0,340.796,1973.29,367.44,0.0257484,0.0379982,0.0265393
783,340461476,1045,2938,2225,554,159,3885,78560,0,0,0,0,440.058,2119.51,476.843,0.0371237,0.0357609,0.0269384
784,340461476,1045,3168,2418,602,148,4062,78600,0,0,0,0,592.647,2759.96,659.386,0.0450879,0.0372497,0.0400708
785,340461476,1045,3112,2342,624,146,3987,87640,0,0,0,0,160.453,1344.47,213.727,0.0637255,0.0482511,0.0544947
786,340461476,1045,3129,2352,631,146,4117,78140,0,0,0,0,281.611,2358.03,300.569,0.0132826,0.0218756,0.0151579
787,340461476,1045,3206,2398,662,146,4203,79880,0,0,0,0,657.977,2522.56,759.642,0.0243608,0.0423193,0.0276767
788,340461476,1045,3803,2964,694,145,4750,85460,0,0,0,0,804.614,2636.97,852.683,0.0567222,0.0450296,0.061961
789,340461476,1045,3307,2420,706,181,4300,98320,0,0,0,0,128.517,2008.74,177.797,0.0662779,0.0426556,0.0741463
790,340461476,1045,3744,2849,705,190,4692,80420,0,0,0,0,325.399,2657.47,373.333,0.00938079,0.0288861,0.0117903
791,340461476,1045,3755,2837,757,161,4682,99720,0,0,0,0,168.241,1488.45,181.38,0.0300184,0.0480555,0.0261438
792,340461476,1045,3608,2626,816,166,4563,97140,0,0,0,0,368.129,2173.34,461.032,0.0129218,0.0207478,0.0121243
793,340461476,1045,3495,2523,788,184,4476,91700,0,0,0,0,203.292,2034.84,241.436,0.0266374,0.0315251,0.0320607
794,340461476,1045,4124,3134,752,238,5093,89860,0,0,0,0,240.398,1982.17,241.777,0.0151937,0.030747,0.0198876
795,340461476,1045,3601,2598,804,199,4601,104340,0,0,0,0,248.635,2021.01,307.262,0.022722,0.0289621,0.0223041
796,340461476,1045,4099,3096,806,197,5182,94140,0,0,0,0,250.62,2138.32,252.912,0.0168909,0.0269827,0.0208738
797,340461476,1045,4031,2997,827,207,5113,109580,0,0,0,0,266.546,2185.23,273.496,0.019044,0.0314551,0.0194547
798,340461476,1044,3945,2881,849,215,5015,109220,0,0,0,0,214.849,1854.46,236.166,0.0168062,0.0294505,0.0140111
799,340461476,1044,3912,2822,899,191,5034,104380,0,0,0,0,261.059,1588.79,307.066,0.0132296,0.024504,0.0136512
800,340461476,1044,3989,2900,896,193,5106,100540,0,0,0,0,181.574,1960.66,234.416,0.0166918,0.0215809,0.0203086
801,340461476,1044,4241,3112,918,211,5318,105280,0,0,0,0,638.274,2552.53,742.972,0.0110987,0.0291332,0.0138872
802,340461476,1045,4009,2867,929,213,5130,111780,0,0,0,0,342.872,2206.39,378.635,0.0400926,0.0348897,0.0458625
803,340461476,1045,3508,2362,924,222,4672,105400,0,0,0,0,195.616,1983.64,237.685,0.0220922,0.0281571,0.0211528
804,340461476,1045,3528,2408,904,216,4709,91280,0,0,0,0,719.457,2195.71,804.397,0.0117699,0.0275659,0.0141311
805,340461476,1045,3746,2672,888,186,4897,89080,0,0,0,0,277.408,2136.84,268.009,0.0494812,0.0355293,0.0538418
806,340461476,1045,4023,2970,869,184,5166,96920,0,0,0,0,330.825,2029.94,386.362,0.0226271,0.0334091,0.0208405
807,340461476,1045,3915,2840,878,197,5095,107860,0,0,0,0,317.535,2099.15,341.928,0.0240077,0.0300911,0.0246404
808,340461476,1046,3451,2345,912,194,4583,104340,0,0,0,0,123.04,1534.79,124.267,0.0185476,0.0289378,0.0187873
809,340461476,1046,3523,2433,876,214,4625,90160,0,0,0,0,200.916,1954.49,233.462,0.00784696,0.0208814,0.00819704
810,340461476,1046,3331,2266,846,219,4440,90860,0,0,0,0,150.125,1852.59,118.695,0.0156477,0.0303116,0.0181824
811,340461476,1046,3354,2337,812,205,4512,85960,0,0,0,0,157.401,1852.02,214.556,0.0117102,0.0287045,0.00879219
812,340461476,1046,2968,1948,829,191,4075,86000,0,0,0,0,537.934,2270.46,560.371,0.0140286,0.0292579,0.0187549
813,340461476,1046,2921,1958,755,208,4091,77780,0,0,0,0,228.164,2455.55,225.071,0.0422904,0.0365143,0.0504839
814,340461476,1046,2890,1970,709,211,4026,77280,0,0,0,0,107.454,1795.71,138.061,0.0203718,0.0446627,0.0194027
815,340461476,1046,2823,1927,695,201,3981,72760,0,0,0,0,215.827,2007.57,261.253,0.0132333,0.0310891,0.0121106
816,340461476,1046,2799,1901,699,199,3982,71880,0,0,0,0,203.693,2038.53,247.993,0.0245817,0.0369855,0.0269333
817,340461476,1046,3176,2299,684,193,4297,70780,0,0,0,0,243.628,1951.32,254.031,0.0222859,0.0386964,0.0246514
818,340461476,1046,3066,2204,652,210,4191,80500,0,0,0,0,189.346,1943.53,184.163,0.0266551,0.0374247,0.0267401
819,340461476,1047,3065,2186,658,221,4154,79580,0,0,0,0,317.734,2059.18,342.927,0.0244633,0.031327,0.0171793
820,340461476,1047,3245,2356,678,211,4395,77620,0,0,0,0,86.8666,1886.62,128.63,0.036354,0.0334174,0.0371938
821,340461476,1047,3285,2369,699,217,4410,86020,0,0,0,0,735.521,2555.38,820.69,0.0113108,0.0319333,0.0118444
822,340461476,1047,3230,2336,683,211,4316,83680,0,0,0,0,354.021,2144.97,416.913,0.0819065,0.039217,0.0690816
823,340461476,1047,3388,2496,683,209,4515,82080,0,0,0,0,358.167,2107.69,429.63,0.0377421,0.0345405,0.0341732
824,340461476,1047,3390,2488,698,204,4488,84140,0,0,0,0,719,2878.24,791.778,0.0454526,0.0329739,0.0417928
825,340461476,1047,3362,2429,725,208,4455,88960,0,0,0,0,112.843,1998.82,122.492,0.0696705,0.0470916,0.0623447
826,340461476,1047,3340,2419,714,207,4466,82900,0,0,0,0,901.619,2306.44,991.799,0.0108502,0.030212,0.00987838
827,340461476,1047,3199,2263,756,180,4349,83340,0,0,0,0,198.643,2094.97,199.382,0.0955105,0.0366218,0.0946373
828,340461476,1047,3510,2563,751,196,4586,84300,0,0,0,0,769.587,2753.42,827.763,0.0241659,0.0327237,0.0179623
829,340461476,1047,3424,2470,755,199,4489,90660,0,0,0,0,195.829,2091.31,228.698,0.0884582,0.0419985,0.0824465
830,340461476,1047,3016,2060,763,193,4074,90920,0,0,0,0,274.806,2165.72,252.118,0.0204842,0.0291107,0.0246975
831,340461476,1047,3174,2241,745,188,4222,83040,0,0,0,0,235.318,2140.93,247.575,0.028988,0.030676,0.0232581
832,340461476,1047,3209,2297,721,191,4250,81120,0,0,0,0,412.544,2749.17,420.605,0.0268016,0.0329983,0.026394
833,340461476,1047,3176,2254,708,214,4139,84640,0,0,0,0,763.637,2634.87,871.264,0.0459403,0.0445571,0.0402878
834,340461476,1047,3130,2190,725,215,4117,80800,0,0,0,0,298.488,2320.05,352.876,0.0920045,0.040068,0.0823501
835,340461476,1047,3128,2185,757,186,4125,84340,0,0,0,0,1044.67,2989.73,1198.18,0.0381698,0.035903,0.04221
836,340461476,1047,3447,2565,672,210,4481,79180,0,0,0,0,368.26,2278.36,377.067,0.138918,0.0441354,0.131959
837,340461476,1047,3510,2586,697,227,4514,96220,0,0,0,0,235.628,2124.21,266.698,0.0527592,0.036268,0.040199
838,340461476,1047,3457,2511,756,190,4409,94020,0,0,0,0,478.002,2500.58,520.78,0.029307,0.0272126,0.0263536
839,340461476,1047,3728,2790,712,226,4619,88180,0,0,0,0,104.078,2133.64,118.309,0.0582929,0.0333322,0.0482204
840,340461476,1047,3784,2789,764,231,4665,97860,0,0,0,0,506.589,2331.44,583.655,0.014536,0.0300767,0.011737
841,340461476,1047,3768,2770,807,191,4690,95960,0,0,0,0,222.66,2195.62,236.4,0.059181,0.0300598,0.0497151
842,340461476,1047,4043,3040,811,192,4977,105640,0,0,0,0,330.07,2266.44,351.856,0.0301707,0.0290502,0.0181846
843,340461476,1047,3904,2870,819,215,4871,106920,0,0,0,0,167.877,2286.87,196.085,0.0319836,0.0278296,0.0253499
844,340461476,1047,4081,3032,864,185,5165,103280,0,0,0,0,146.093,2201.46,176.326,0.0147003,0.0281703,0.0136931
845,340461476,1047,4011,2947,860,204,5058,111600,0,0,0,0,732.197,2803.8,822.441,0.0129286,0.0283401,0.0123305
846,340461476,1047,4280,3201,843,236,5267,104400,0,0,0,0,412.97,2529.02,387.967,0.0512026,0.0347866,0.049248
847,340461476,1047,4162,3039,918,205,5172,107000,0,0,0,0,532.042,2495.95,619.936,0.0313807,0.0336485,0.0241273
848,340461476,1047,4141,3017,914,210,5154,102700,0,0,0,0,172.971,1785.06,182.413,0.0398832,0.0320322,0.039386
849,340461476,1047,4050,2903,928,219,5124,102280,0,0,0,0,194.643,2226.78,232.381,0.0142246,0.0236745,0.0120484
850,340461476,1047,4178,3017,939,222,5181,106420,0,0,0,0,657.859,3239.08,727.955,0.0168961,0.0289342,0.0168392
851,340461476,1047,4359,3232,864,263,5464,106460,0,0,0,0,131.395,2155.76,151.661,0.0575052,0.0405595,0.0481451
852,340461476,1048,3836,2667,909,260,4919,114960,0,0,0,0,252.533,2404.64,302.703,0.0115462,0.0271917,0.00959882
853,340461476,1048,3824,2654,902,268,4921,102340,0,0,0,0,123.123,2141.37,137.137,0.0162715,0.0297016,0.01638
854,340461476,1048,4636,3505,850,281,5750,97460,0,0,0,0,361.331,2364.04,393.923,0.00978723,0.0289844,0.00863581
855,340461476,1048,4475,3291,893,291,5637,117360,0,0,0,0,271.634,2297.9,353.148,0.0291396,0.033447,0.0273938
